name,x,class,Log 2 Fol-Change,transcript_length,GC_content (%),sense,chromosomE
ENST00000616257.1,ENST00000616257.1,Cytosol,-1.724212203,234,0.713675214,antisense,chromosome_name1
ENST00000616223.4,ENST00000616223.4,Nuclear,2.872405387,304,0.506578947,antisense,chromosome_name1
ENST00000616192.4,ENST00000616192.4,Cytosol,-1.976560296,287,0.487804878,antisense,chromosome_name7
ENST00000615962.1,ENST00000615962.1,Cytosol,-0.556644955,565,0.578761062,antisense,chromosome_name20
ENST00000615848.1,ENST00000615848.1,Cytosol,-1.128372142,491,0.401221996,antisense,chromosome_name19
ENST00000615831.1,ENST00000615831.1,Nuclear,3.245295922,821,0.476248477,antisense,chromosome_name15
ENST00000615830.1,ENST00000615830.1,Cytosol,-2.069698057,422,0.597156398,antisense,chromosome_name13
ENST00000615685.4,ENST00000615685.4,Cytosol,-3.218916553,515,0.431067961,antisense,chromosome_name13
ENST00000615485.4,ENST00000615485.4,Nuclear,2.81661366,742,0.478436658,antisense,chromosome_name9
ENST00000615180.1,ENST00000615180.1,Nuclear,4.066170629,677,0.58788774,antisense,chromosome_name20
ENST00000615131.2,ENST00000615131.2,Nuclear,3.293617232,663,0.497737557,antisense,chromosome_name16
ENST00000615078.1,ENST00000615078.1,Cytosol,-1.392342095,426,0.629107981,antisense,chromosome_name17
ENST00000615051.1,ENST00000615051.1,Cytosol,-0.233164183,472,0.417372881,antisense,chromosome_name12
ENST00000615017.4,ENST00000615017.4,Cytosol,-0.116514376,993,0.432024169,antisense,chromosome_name3
ENST00000614953.4,ENST00000614953.4,Nuclear,3.373057085,632,0.424050633,antisense,chromosome_name7
ENST00000614815.1,ENST00000614815.1,Nuclear,3.927226282,608,0.513157895,antisense,chromosome_name19
ENST00000614771.1,ENST00000614771.1,Cytosol,-1.034007964,2598,0.536951501,antisense,chromosome_name20
ENST00000614751.1,ENST00000614751.1,Cytosol,-0.665723866,393,0.549618321,antisense,chromosome_name17
ENST00000614698.1,ENST00000614698.1,Cytosol,-1.322290589,463,0.494600432,antisense,chromosome_name20
ENST00000614455.4,ENST00000614455.4,Nuclear,3.535234331,489,0.417177914,antisense,chromosome_name10
ENST00000614277.1,ENST00000614277.1,Cytosol,-2.776389868,640,0.509375,antisense,chromosome_name17
ENST00000614138.1,ENST00000614138.1,Cytosol,-0.689489258,748,0.457219251,antisense,chromosome_name19
ENST00000614028.4,ENST00000614028.4,Cytosol,-2.765435739,913,0.498357065,antisense,chromosome_name3
ENST00000613990.1,ENST00000613990.1,Cytosol,-2.334915977,2086,0.418983701,antisense,chromosome_name14
ENST00000613944.3,ENST00000613944.3,Nuclear,3.153973471,851,0.479435958,antisense,chromosome_name2
ENST00000613901.1,ENST00000613901.1,Nuclear,3.035053178,575,0.511304348,antisense,chromosome_name17
ENST00000613892.4,ENST00000613892.4,Cytosol,-0.953989033,455,0.479120879,antisense,chromosome_name7
ENST00000613867.4,ENST00000613867.4,Cytosol,-2.657997749,518,0.469111969,antisense,chromosome_name7
ENST00000613806.1,ENST00000613806.1,Nuclear,3.190862115,687,0.455604076,antisense,chromosome_name2
ENST00000613667.1,ENST00000613667.1,Nuclear,3.346480392,827,0.413542926,antisense,chromosome_name21
ENST00000613522.1,ENST00000613522.1,Nuclear,2.890442101,983,0.477110885,antisense,chromosome_name20
ENST00000613495.1,ENST00000613495.1,Nuclear,2.942906151,667,0.605697151,antisense,chromosome_name16
ENST00000613454.1,ENST00000613454.1,Cytosol,-0.189597502,432,0.532407407,antisense,chromosome_name16
ENST00000613401.1,ENST00000613401.1,Nuclear,2.991567503,306,0.480392157,antisense,chromosome_name20
ENST00000613275.1,ENST00000613275.1,Cytosol,-1.379865361,655,0.566412214,antisense,chromosome_name16
ENST00000613231.1,ENST00000613231.1,Cytosol,-1.864999063,537,0.629422719,antisense,chromosome_name20
ENST00000613210.1,ENST00000613210.1,Nuclear,2.888946404,2775,0.533333333,antisense,chromosome_name16
ENST00000612811.2,ENST00000612811.2,Nuclear,3.086834747,2726,0.404988995,antisense,chromosome_name15
ENST00000612734.1,ENST00000612734.1,Nuclear,4.155996221,582,0.297250859,antisense,chromosome_name12
ENST00000612689.1,ENST00000612689.1,Cytosol,-1.376909519,2813,0.617845716,antisense,chromosome_name19
ENST00000612618.1,ENST00000612618.1,Cytosol,-0.232364361,583,0.6432247,antisense,chromosome_name16
ENST00000612390.4,ENST00000612390.4,Nuclear,4.112570305,4874,0.388182191,antisense,chromosome_name1
ENST00000612387.1,ENST00000612387.1,Nuclear,3.075578203,651,0.396313364,antisense,chromosome_name1
ENST00000612203.4,ENST00000612203.4,Cytosol,-4.654817467,466,0.566523605,antisense,chromosome_name7
ENST00000612170.1,ENST00000612170.1,Nuclear,4.686996065,1701,0.634332745,antisense,chromosome_name9
ENST00000612025.1,ENST00000612025.1,Cytosol,-1.078956119,407,0.393120393,antisense,chromosome_name18
ENST00000611923.1,ENST00000611923.1,Cytosol,-1.96703318,658,0.651975684,antisense,chromosome_name16
ENST00000611838.1,ENST00000611838.1,Cytosol,-2.15725361,659,0.408194234,antisense,chromosome_name6
ENST00000611726.1,ENST00000611726.1,Nuclear,4.316720308,501,0.512974052,antisense,chromosome_name16
ENST00000611449.1,ENST00000611449.1,Nuclear,3.358141447,399,0.478696742,antisense,chromosome_name7
ENST00000611427.1,ENST00000611427.1,Nuclear,3.059112017,652,0.395705521,antisense,chromosome_name17
ENST00000611423.1,ENST00000611423.1,Cytosol,-0.576744948,582,0.654639175,antisense,chromosome_name19
ENST00000611404.1,ENST00000611404.1,Nuclear,4.259701205,588,0.476190476,antisense,chromosome_name10
ENST00000611259.1,ENST00000611259.1,Nuclear,3.088989271,610,0.58852459,antisense,chromosome_name17
ENST00000611082.1,ENST00000611082.1,Cytosol,-5.383355021,1817,0.618051734,antisense,chromosome_name13
ENST00000611079.1,ENST00000611079.1,Cytosol,-0.372017174,2094,0.524832856,antisense,chromosome_name12
ENST00000611006.1,ENST00000611006.1,Cytosol,-1.6267546,612,0.519607843,antisense,chromosome_name15
ENST00000610979.1,ENST00000610979.1,Cytosol,-0.8191549,668,0.657185629,antisense,chromosome_name20
ENST00000610945.1,ENST00000610945.1,Cytosol,-0.799508759,1311,0.595728452,antisense,chromosome_name12
ENST00000610941.4,ENST00000610941.4,Nuclear,3.7132496,947,0.494192186,antisense,chromosome_name16
ENST00000610936.4,ENST00000610936.4,Nuclear,3.237626853,1005,0.538308458,antisense,chromosome_name22
ENST00000610845.1,ENST00000610845.1,Nuclear,3.131785929,410,0.458536585,antisense,chromosome_name17
ENST00000610658.1,ENST00000610658.1,Cytosol,-0.0588411,2098,0.561963775,antisense,chromosome_name17
ENST00000610618.1,ENST00000610618.1,Nuclear,3.064805985,335,0.486567164,antisense,chromosome_name13
ENST00000610494.1,ENST00000610494.1,Cytosol,-1.190726429,4412,0.458975521,antisense,chromosome_name13
ENST00000610263.1,ENST00000610263.1,Cytosol,-1.844915126,571,0.553415061,antisense,chromosome_name10
ENST00000610262.1,ENST00000610262.1,Cytosol,-1.69738636,460,0.517391304,antisense,chromosome_name2
ENST00000610254.1,ENST00000610254.1,Nuclear,4.606386931,634,0.405362776,antisense,chromosome_name2
ENST00000610236.1,ENST00000610236.1,Nuclear,2.991995386,196,0.617346939,antisense,chromosome_name21
ENST00000610199.1,ENST00000610199.1,Cytosol,-1.920059021,565,0.373451327,antisense,chromosome_name4
ENST00000610170.1,ENST00000610170.1,Cytosol,-0.352435483,345,0.527536232,antisense,chromosome_name22
ENST00000610133.1,ENST00000610133.1,Nuclear,3.650182193,241,0.510373444,antisense,chromosome_name10
ENST00000610085.1,ENST00000610085.1,Cytosol,-1.78515386,2198,0.48089172,antisense,chromosome_name7
ENST00000610062.1,ENST00000610062.1,Cytosol,-1.07336381,578,0.444636678,antisense,chromosome_name7
ENST00000610057.1,ENST00000610057.1,Cytosol,-4.071869495,588,0.496598639,antisense,chromosome_name13
ENST00000610042.1,ENST00000610042.1,Cytosol,-0.133224563,594,0.372053872,antisense,chromosome_name3
ENST00000610011.1,ENST00000610011.1,Nuclear,3.696288905,316,0.547468354,antisense,chromosome_name3
ENST00000609979.1,ENST00000609979.1,Cytosol,-2.008139535,553,0.547920434,antisense,chromosome_name7
ENST00000609955.1,ENST00000609955.1,Cytosol,-0.822294768,700,0.341428571,antisense,chromosome_name2
ENST00000609952.1,ENST00000609952.1,Nuclear,4.460766429,876,0.404109589,antisense,chromosome_name2
ENST00000609909.1,ENST00000609909.1,Nuclear,3.531097709,2850,0.349824561,antisense,chromosome_name1
ENST00000609896.1,ENST00000609896.1,Nuclear,5.547155361,197,0.629441624,antisense,chromosome_nameX
ENST00000609837.1,ENST00000609837.1,Cytosol,-0.091297605,1235,0.569230769,antisense,chromosome_name2
ENST00000609825.1,ENST00000609825.1,Cytosol,-0.394612985,613,0.448613377,antisense,chromosome_name22
ENST00000609819.5,ENST00000609819.5,Nuclear,3.591876253,446,0.479820628,antisense,chromosome_name2
ENST00000609788.5,ENST00000609788.5,Nuclear,4.33644075,1225,0.408979592,antisense,chromosome_name13
ENST00000609776.1,ENST00000609776.1,Cytosol,-2.083733129,1949,0.609543356,antisense,chromosome_name2
ENST00000609756.1,ENST00000609756.1,Nuclear,4.102236772,345,0.313043478,antisense,chromosome_name10
ENST00000609745.1,ENST00000609745.1,Nuclear,2.958276148,855,0.43625731,antisense,chromosome_name20
ENST00000609726.5,ENST00000609726.5,Nuclear,4.276414052,339,0.519174041,antisense,chromosome_name3
ENST00000609721.1,ENST00000609721.1,Nuclear,5.359082272,474,0.227848101,antisense,chromosome_name3
ENST00000609709.5,ENST00000609709.5,Cytosol,-4.19112493,728,0.487637363,antisense,chromosome_name1
ENST00000609700.5,ENST00000609700.5,Nuclear,3.132128402,614,0.465798046,antisense,chromosome_name4
ENST00000609699.5,ENST00000609699.5,Nuclear,3.061007435,1590,0.449056604,antisense,chromosome_name5
ENST00000609697.1,ENST00000609697.1,Nuclear,3.164808318,852,0.558685446,antisense,chromosome_name2
ENST00000609682.1,ENST00000609682.1,Cytosol,-1.047390649,2743,0.521691579,antisense,chromosome_name3
ENST00000609657.1,ENST00000609657.1,Cytosol,-0.882417242,566,0.393992933,antisense,chromosome_name3
ENST00000609651.5,ENST00000609651.5,Nuclear,4.821606458,601,0.562396007,antisense,chromosome_nameX
ENST00000609644.5,ENST00000609644.5,Nuclear,4.246347062,589,0.528013582,antisense,chromosome_name22
ENST00000609609.1,ENST00000609609.1,Cytosol,-2.610730587,560,0.267857143,antisense,chromosome_name9
ENST00000609599.1,ENST00000609599.1,Cytosol,-0.409679696,745,0.414765101,antisense,chromosome_name4
ENST00000609579.1,ENST00000609579.1,Cytosol,-0.168762787,929,0.542518837,antisense,chromosome_name10
ENST00000609575.1,ENST00000609575.1,Cytosol,-0.617396247,619,0.537964459,antisense,chromosome_name4
ENST00000609573.5,ENST00000609573.5,Nuclear,3.587745845,841,0.479191439,antisense,chromosome_name4
ENST00000609545.1,ENST00000609545.1,Nuclear,3.493608242,284,0.447183099,antisense,chromosome_name6
ENST00000609486.5,ENST00000609486.5,Nuclear,3.149693342,793,0.424968474,antisense,chromosome_name4
ENST00000609436.1,ENST00000609436.1,Cytosol,-1.592082524,1335,0.638951311,antisense,chromosome_name10
ENST00000609413.5,ENST00000609413.5,Cytosol,-1.458878473,566,0.480565371,antisense,chromosome_name10
ENST00000609376.5,ENST00000609376.5,Cytosol,-0.650426574,804,0.470149254,antisense,chromosome_name2
ENST00000609370.1,ENST00000609370.1,Nuclear,4.174662654,305,0.445901639,antisense,chromosome_name7
ENST00000609359.1,ENST00000609359.1,Cytosol,-0.742193106,627,0.580542265,antisense,chromosome_name4
ENST00000609315.1,ENST00000609315.1,Cytosol,-0.569624407,573,0.52530541,antisense,chromosome_name9
ENST00000609314.5,ENST00000609314.5,Nuclear,4.384590642,894,0.553691275,antisense,chromosome_nameX
ENST00000609310.3,ENST00000609310.3,Nuclear,3.890163097,1207,0.483844242,antisense,chromosome_name3
ENST00000609281.1,ENST00000609281.1,Cytosol,-0.615597032,847,0.47107438,antisense,chromosome_name7
ENST00000609279.1,ENST00000609279.1,Nuclear,4.138747,443,0.562076749,antisense,chromosome_name22
ENST00000609247.1,ENST00000609247.1,Cytosol,-0.261871477,429,0.540792541,antisense,chromosome_name1
ENST00000609244.5,ENST00000609244.5,Cytosol,-5.031474392,442,0.481900452,antisense,chromosome_name1
ENST00000609241.5,ENST00000609241.5,Nuclear,3.590966085,869,0.466052934,antisense,chromosome_name9
ENST00000609238.1,ENST00000609238.1,Nuclear,4.076822397,400,0.45,antisense,chromosome_name18
ENST00000609166.1,ENST00000609166.1,Cytosol,-0.383923328,430,0.409302326,antisense,chromosome_name2
ENST00000609161.5,ENST00000609161.5,Nuclear,3.596800568,524,0.570610687,antisense,chromosome_nameX
ENST00000609153.1,ENST00000609153.1,Cytosol,-1.267533079,751,0.394141145,antisense,chromosome_name4
ENST00000609152.1,ENST00000609152.1,Cytosol,-1.723177959,413,0.506053269,antisense,chromosome_name20
ENST00000609132.1,ENST00000609132.1,Cytosol,-2.301643787,668,0.446107784,antisense,chromosome_name21
ENST00000609120.1,ENST00000609120.1,Nuclear,3.556518979,942,0.479830149,antisense,chromosome_name2
ENST00000609088.1,ENST00000609088.1,Cytosol,-0.635634871,523,0.500956023,antisense,chromosome_name17
ENST00000609075.5,ENST00000609075.5,Cytosol,-5.767104885,520,0.5,antisense,chromosome_name2
ENST00000608974.5,ENST00000608974.5,Cytosol,-1.887932471,510,0.607843137,antisense,chromosome_name22
ENST00000608972.1,ENST00000608972.1,Nuclear,4.368197005,1327,0.372268274,antisense,chromosome_name7
ENST00000608962.1,ENST00000608962.1,Cytosol,-0.77604765,462,0.510822511,antisense,chromosome_name4
ENST00000608934.1,ENST00000608934.1,Cytosol,-0.583325522,338,0.559171598,antisense,chromosome_name2
ENST00000608909.1,ENST00000608909.1,Cytosol,-1.108224678,565,0.481415929,antisense,chromosome_name3
ENST00000608892.1,ENST00000608892.1,Cytosol,-1.064618459,284,0.482394366,antisense,chromosome_name4
ENST00000608883.1,ENST00000608883.1,Cytosol,-0.174830752,439,0.30523918,antisense,chromosome_name3
ENST00000608809.1,ENST00000608809.1,Cytosol,-0.910346576,636,0.534591195,antisense,chromosome_name21
ENST00000608794.1,ENST00000608794.1,Cytosol,-0.217212028,587,0.395229983,antisense,chromosome_name4
ENST00000608791.2,ENST00000608791.2,Nuclear,3.166600942,597,0.435510888,antisense,chromosome_name10
ENST00000608767.1,ENST00000608767.1,Nuclear,3.547063782,431,0.345707657,antisense,chromosome_name21
ENST00000608743.5,ENST00000608743.5,Cytosol,-0.563521996,780,0.467948718,antisense,chromosome_name3
ENST00000608730.1,ENST00000608730.1,Cytosol,-2.75883843,355,0.369014085,antisense,chromosome_name7
ENST00000608721.1,ENST00000608721.1,Cytosol,-1.445102957,2025,0.53382716,antisense,chromosome_name6
ENST00000608716.5,ENST00000608716.5,Nuclear,3.598244027,857,0.472578763,antisense,chromosome_name2
ENST00000608684.1,ENST00000608684.1,Cytosol,-1.916313915,209,0.28708134,antisense,chromosome_name1
ENST00000608667.1,ENST00000608667.1,Nuclear,4.237990499,522,0.461685824,antisense,chromosome_name10
ENST00000608641.5,ENST00000608641.5,Cytosol,-2.522861033,777,0.566280566,antisense,chromosome_name21
ENST00000608632.5,ENST00000608632.5,Nuclear,3.820118364,659,0.562974203,antisense,chromosome_name21
ENST00000608622.5,ENST00000608622.5,Cytosol,-1.142536218,586,0.556313993,antisense,chromosome_name21
ENST00000608616.5,ENST00000608616.5,Nuclear,4.907092635,747,0.572958501,antisense,chromosome_nameX
ENST00000608612.1,ENST00000608612.1,Cytosol,-2.207962661,420,0.733333333,antisense,chromosome_name2
ENST00000608574.1,ENST00000608574.1,Cytosol,-0.413130077,2888,0.496883657,antisense,chromosome_name1
ENST00000608560.3,ENST00000608560.3,Nuclear,3.298081867,508,0.399606299,antisense,chromosome_name3
ENST00000608517.1,ENST00000608517.1,Cytosol,-0.549105381,1980,0.644949495,antisense,chromosome_name1
ENST00000608515.1,ENST00000608515.1,Nuclear,3.171538253,625,0.448,antisense,chromosome_name7
ENST00000608505.3,ENST00000608505.3,Nuclear,4.288885603,904,0.48119469,antisense,chromosome_name3
ENST00000608499.5,ENST00000608499.5,Cytosol,-0.072209214,791,0.479140329,antisense,chromosome_name1
ENST00000608465.5,ENST00000608465.5,Cytosol,-0.224692138,442,0.398190045,antisense,chromosome_name3
ENST00000608450.1,ENST00000608450.1,Cytosol,-0.410163256,1441,0.637057599,antisense,chromosome_name7
ENST00000608444.1,ENST00000608444.1,Cytosol,-0.350596359,833,0.388955582,antisense,chromosome_name10
ENST00000608436.1,ENST00000608436.1,Nuclear,3.991952811,391,0.406649616,antisense,chromosome_name3
ENST00000608408.2,ENST00000608408.2,Nuclear,3.806438097,770,0.535064935,antisense,chromosome_name3
ENST00000608405.2,ENST00000608405.2,Cytosol,-0.182517361,714,0.572829132,antisense,chromosome_name21
ENST00000608391.1,ENST00000608391.1,Cytosol,-1.425217673,879,0.673492605,antisense,chromosome_name21
ENST00000608375.1,ENST00000608375.1,Cytosol,-0.499971246,870,0.371264368,antisense,chromosome_name8
ENST00000608355.1,ENST00000608355.1,Nuclear,4.884639743,495,0.55959596,antisense,chromosome_nameX
ENST00000608342.5,ENST00000608342.5,Nuclear,3.316048294,556,0.56294964,antisense,chromosome_nameX
ENST00000608269.1,ENST00000608269.1,Nuclear,3.760011083,1828,0.38238512,antisense,chromosome_name7
ENST00000608266.1,ENST00000608266.1,Cytosol,-1.691679158,535,0.620560748,antisense,chromosome_name7
ENST00000608232.5,ENST00000608232.5,Cytosol,-0.171564236,342,0.561403509,antisense,chromosome_name3
ENST00000608195.1,ENST00000608195.1,Nuclear,3.616281079,741,0.476383266,antisense,chromosome_name7
ENST00000608178.5,ENST00000608178.5,Cytosol,-1.77362436,453,0.415011038,antisense,chromosome_name4
ENST00000608173.2,ENST00000608173.2,Nuclear,4.765899589,588,0.452380952,antisense,chromosome_name3
ENST00000608142.1,ENST00000608142.1,Cytosol,-1.062987356,540,0.438888889,antisense,chromosome_name2
ENST00000608135.1,ENST00000608135.1,Cytosol,-1.079675412,362,0.563535912,antisense,chromosome_name3
ENST00000608131.1,ENST00000608131.1,Nuclear,3.1737503,497,0.342052314,antisense,chromosome_name3
ENST00000608113.1,ENST00000608113.1,Cytosol,-0.569460955,465,0.464516129,antisense,chromosome_name2
ENST00000608111.1,ENST00000608111.1,Nuclear,3.902627052,188,0.404255319,antisense,chromosome_name1
ENST00000608095.1,ENST00000608095.1,Nuclear,4.171353054,740,0.316216216,antisense,chromosome_name2
ENST00000608077.1,ENST00000608077.1,Nuclear,2.800518207,620,0.461290323,antisense,chromosome_name1
ENST00000608069.1,ENST00000608069.1,Cytosol,-0.112172707,979,0.462717058,antisense,chromosome_name2
ENST00000608067.5,ENST00000608067.5,Cytosol,-1.069789388,629,0.500794913,antisense,chromosome_name1
ENST00000608064.1,ENST00000608064.1,Cytosol,-0.325992617,963,0.347871236,antisense,chromosome_name7
