name,class,Log 2 Fol-Change
ENST00000567801.2,Nuclear,3.105406316
ENST00000433581.1,Nuclear,2.858391806
ENST00000421651.1,Nuclear,4.431911444
ENST00000624460.1,Nuclear,3.125800009
ENST00000429124.5,Nuclear,3.601229488
ENST00000466557.6,Nuclear,2.950528662
ENST00000431442.1,Nuclear,4.526302682
ENST00000504038.2,Nuclear,3.474447191
ENST00000623428.1,Nuclear,4.246936491
ENST00000624476.1,Nuclear,4.243542903
ENST00000439999.1,Nuclear,3.231892021
ENST00000629989.2,Nuclear,2.824146214
ENST00000625002.1,Nuclear,5.112503419
ENST00000628810.2,Nuclear,3.60526637
ENST00000443926.1,Nuclear,3.372823363
ENST00000622918.1,Nuclear,3.04605588
ENST00000623570.1,Nuclear,4.265438382
ENST00000440518.1,Nuclear,3.067378067
ENST00000524035.5,Nuclear,4.232767677
ENST00000413961.5,Nuclear,3.597187454
ENST00000514794.6,Nuclear,3.964179256
ENST00000629295.1,Nuclear,4.234533404
ENST00000451743.6,Nuclear,3.53095417
ENST00000625022.1,Nuclear,3.801801513
ENST00000425033.1,Nuclear,3.394287635
ENST00000418836.2,Nuclear,3.687941089
ENST00000430456.1,Nuclear,2.994875108
ENST00000555435.1,Nuclear,3.008625026
ENST00000596743.1,Nuclear,2.98409902
ENST00000523792.1,Nuclear,3.699263889
ENST00000470996.4,Nuclear,3.859833528
ENST00000515186.1,Nuclear,3.606004238
ENST00000584131.1,Nuclear,3.013965845
ENST00000422966.1,Nuclear,3.89514542
ENST00000310771.8,Nuclear,2.868939627
ENST00000510897.6,Nuclear,3.20900597
ENST00000616998.1,Nuclear,3.545089665
ENST00000623674.1,Nuclear,5.504895229
ENST00000631797.1,Nuclear,4.514115832
ENST00000629990.1,Nuclear,4.198083285
ENST00000534904.2,Nuclear,3.0986469
ENST00000518926.1,Nuclear,2.801160715
ENST00000515123.1,Nuclear,3.328032274
ENST00000554954.1,Nuclear,4.361406473
ENST00000623221.1,Nuclear,3.570127589
ENST00000447315.1,Nuclear,2.855264116
ENST00000608084.5,Nuclear,4.156764955
ENST00000503066.1,Nuclear,3.945095773
ENST00000606374.1,Nuclear,4.69645035
ENST00000617791.1,Nuclear,3.429532638
ENST00000622324.4,Nuclear,4.460516192
ENST00000623109.1,Nuclear,3.386087816
ENST00000444032.1,Nuclear,3.502279041
ENST00000533287.1,Nuclear,3.026916594
ENST00000441238.1,Nuclear,4.749594871
ENST00000330825.3,Nuclear,3.143512511
ENST00000559246.1,Nuclear,3.795792282
ENST00000437514.1,Nuclear,3.860001611
ENST00000455848.1,Nuclear,3.893090545
ENST00000624044.1,Nuclear,3.543331132
ENST00000609193.5,Nuclear,5.420282027
ENST00000548335.1,Nuclear,4.909976111
ENST00000602621.5,Nuclear,3.426641285
ENST00000640300.1,Nuclear,6.379229236
ENST00000635258.1,Nuclear,3.894773249
ENST00000561207.1,Nuclear,2.82817891
ENST00000631271.2,Nuclear,3.278254773
ENST00000436845.1,Nuclear,3.525057239
ENST00000415627.1,Nuclear,3.309445388
ENST00000611404.1,Nuclear,4.259701205
ENST00000438850.1,Nuclear,4.143796982
ENST00000428862.5,Nuclear,3.183374252
ENST00000417557.1,Nuclear,2.932382683
ENST00000423442.6,Nuclear,2.979611635
ENST00000597830.1,Nuclear,3.123131779
ENST00000602474.1,Nuclear,3.776860993
ENST00000319763.1,Nuclear,2.801987611
ENST00000624194.1,Nuclear,2.914503489
ENST00000559025.5,Nuclear,3.620159857
ENST00000506819.1,Nuclear,2.819483507
ENST00000560560.4,Nuclear,3.820997374
ENST00000542680.1,Nuclear,3.695011153
ENST00000429104.1,Nuclear,3.77939143
ENST00000579836.1,Nuclear,2.806877133
ENST00000430064.1,Nuclear,3.492176408
ENST00000632948.1,Nuclear,3.786507237
ENST00000426962.1,Nuclear,3.525682939
ENST00000447481.1,Nuclear,3.779322965
ENST00000583067.1,Nuclear,3.200902829
ENST00000446689.1,Nuclear,3.517584376
ENST00000623463.2,Nuclear,3.176153259
ENST00000607407.1,Nuclear,2.918811607
ENST00000412143.1,Nuclear,3.591244898
ENST00000426860.1,Nuclear,3.21623732
ENST00000431727.2,Nuclear,3.415276219
ENST00000321214.2,Nuclear,4.125131395
ENST00000604333.1,Nuclear,3.557911224
ENST00000452525.1,Nuclear,3.620751858
ENST00000619924.1,Nuclear,4.20182532
ENST00000595084.3,Nuclear,2.89334589
ENST00000582141.5,Nuclear,3.678718362
ENST00000635678.1,Nuclear,2.865286112
ENST00000558292.1,Nuclear,4.22673412
ENST00000430312.1,Nuclear,3.749870362
ENST00000452802.5,Nuclear,3.185423489
ENST00000628924.1,Nuclear,3.046960543
ENST00000433186.1,Nuclear,4.16849435
ENST00000607718.1,Nuclear,2.926522516
ENST00000444722.1,Nuclear,3.323982242
ENST00000607169.1,Nuclear,3.283342359
ENST00000636983.1,Nuclear,3.237640782
ENST00000548261.1,Nuclear,3.483993332
ENST00000443123.1,Nuclear,3.02995617
ENST00000433378.1,Nuclear,3.740517331
ENST00000624487.1,Nuclear,2.946483276
ENST00000499098.1,Nuclear,5.382232473
ENST00000579352.1,Nuclear,3.048176874
ENST00000517454.1,Nuclear,3.04135364
ENST00000608172.1,Nuclear,2.952524183
ENST00000595837.1,Nuclear,5.038023487
ENST00000606074.1,Nuclear,3.558684003
ENST00000623621.1,Nuclear,3.308552108
ENST00000322220.1,Nuclear,2.895442485
ENST00000546135.1,Nuclear,3.354773028
ENST00000455438.2,Nuclear,2.996515872
ENST00000601745.1,Nuclear,3.077517699
ENST00000474656.5,Nuclear,3.071824241
ENST00000515487.1,Nuclear,3.709177889
ENST00000634902.1,Nuclear,3.0263945
ENST00000587036.5,Nuclear,3.866794225
ENST00000621052.1,Nuclear,3.193994127
ENST00000570344.1,Nuclear,4.597018254
ENST00000556717.2,Nuclear,3.312909154
ENST00000534120.1,Nuclear,3.653121341
ENST00000428761.1,Nuclear,2.934149375
ENST00000340585.6,Nuclear,3.145424626
ENST00000587691.1,Nuclear,3.877316661
ENST00000565707.1,Nuclear,3.079388276
ENST00000580899.1,Nuclear,2.928594577
ENST00000592302.5,Nuclear,3.260746857
ENST00000500117.1,Nuclear,3.605429798
ENST00000412122.3,Nuclear,3.031975864
ENST00000443622.1,Nuclear,3.063709468
ENST00000422117.1,Nuclear,3.809450493
ENST00000510682.1,Nuclear,3.496299716
ENST00000400985.3,Nuclear,3.076706261
ENST00000564619.1,Nuclear,3.834750217
ENST00000638287.1,Nuclear,3.476101088
ENST00000549013.1,Nuclear,3.008112291
ENST00000413291.1,Nuclear,2.835688126
ENST00000456944.1,Nuclear,2.901392079
ENST00000563394.1,Nuclear,3.194905071
ENST00000555736.1,Nuclear,3.175239795
ENST00000424251.1,Nuclear,4.074628638
ENST00000587777.1,Nuclear,3.406410882
ENST00000586498.1,Nuclear,3.6978466
ENST00000616194.4,Nuclear,4.328974401
ENST00000606107.5,Nuclear,4.275370209
ENST00000616719.4,Nuclear,4.903765977
ENST00000411879.5,Nuclear,2.973167552
ENST00000558948.1,Nuclear,4.384050303
ENST00000565082.1,Nuclear,3.667142523
ENST00000621893.1,Nuclear,3.284867008
ENST00000603347.5,Nuclear,2.977415417
ENST00000608390.1,Nuclear,4.21931247
ENST00000618707.2,Nuclear,3.18658817
ENST00000569009.1,Nuclear,3.181356968
ENST00000575722.1,Nuclear,4.696932425
ENST00000440455.1,Nuclear,2.865360155
ENST00000602684.1,Nuclear,3.149253451
ENST00000626306.1,Nuclear,3.209100265
ENST00000429191.1,Nuclear,3.055928241
ENST00000594579.1,Nuclear,3.732928711
ENST00000602426.1,Nuclear,2.805921362
ENST00000515495.1,Nuclear,3.421778983
ENST00000419069.1,Nuclear,3.542348691
ENST00000560376.1,Nuclear,2.899879562
ENST00000624327.1,Nuclear,3.284146649
ENST00000517687.1,Nuclear,4.01410878
ENST00000575953.1,Nuclear,3.299498099
ENST00000547033.1,Nuclear,4.241136565
ENST00000609510.1,Nuclear,4.052794736
ENST00000577867.5,Nuclear,4.632079594
ENST00000412882.5,Nuclear,5.198609237
ENST00000544015.1,Nuclear,3.854634841
ENST00000628165.2,Nuclear,2.879700533
ENST00000511008.1,Nuclear,2.836423064
ENST00000586442.1,Nuclear,4.554504331
ENST00000614303.3,Nuclear,4.111417856
ENST00000499131.1,Nuclear,4.314697028
ENST00000447785.1,Nuclear,3.360734273
ENST00000549957.1,Nuclear,3.859093768
ENST00000534587.1,Nuclear,2.800418669
ENST00000499418.2,Nuclear,2.808729147
ENST00000599269.1,Nuclear,4.318842578
ENST00000458070.1,Nuclear,3.412837127
ENST00000617303.4,Nuclear,3.856725078
ENST00000553584.5,Nuclear,4.790585762
ENST00000579975.1,Nuclear,3.141204629
ENST00000623243.1,Nuclear,3.649863682
ENST00000489312.1,Nuclear,4.670764587
ENST00000601893.1,Nuclear,3.514932614
ENST00000421481.1,Nuclear,3.253207177
ENST00000533591.1,Nuclear,3.542816218
ENST00000608699.3,Nuclear,3.876976734
ENST00000442716.1,Nuclear,3.08300877
ENST00000561827.1,Nuclear,3.205250228
ENST00000625023.1,Nuclear,5.146912947
ENST00000509496.1,Nuclear,3.1053246
ENST00000433576.5,Nuclear,3.996973122
ENST00000604956.1,Nuclear,5.343265556
ENST00000631764.1,Nuclear,4.075895094
ENST00000466717.1,Nuclear,5.469356095
ENST00000427317.1,Nuclear,2.849589148
ENST00000430893.1,Nuclear,3.494073756
ENST00000560450.1,Nuclear,3.25297793
ENST00000528204.1,Nuclear,4.686652362
ENST00000625162.1,Nuclear,4.283374623
ENST00000447344.1,Nuclear,3.247219631
ENST00000437717.1,Nuclear,3.129815168
ENST00000624143.1,Nuclear,3.03882495
ENST00000636877.1,Nuclear,3.794441977
ENST00000420573.1,Nuclear,4.57119561
ENST00000581173.2,Nuclear,2.977368277
ENST00000623140.1,Nuclear,3.135942478
ENST00000457975.2,Nuclear,3.037572426
ENST00000497248.5,Nuclear,3.427013601
ENST00000625003.1,Nuclear,5.169971606
ENST00000453420.5,Nuclear,3.071470065
ENST00000412690.1,Nuclear,3.0605754
ENST00000634971.1,Nuclear,3.267570171
ENST00000625140.1,Nuclear,2.999875478
ENST00000453760.5,Nuclear,4.061626258
ENST00000598146.1,Nuclear,3.00514924
ENST00000612486.4,Nuclear,3.327208981
ENST00000519107.1,Nuclear,3.922157003
ENST00000627043.1,Nuclear,4.211677355
ENST00000502896.5,Nuclear,3.112533176
ENST00000428838.1,Nuclear,2.816613082
ENST00000584075.1,Nuclear,2.806013482
ENST00000431427.1,Nuclear,3.589514774
ENST00000420594.5,Nuclear,4.248712735
ENST00000623124.1,Nuclear,3.023921628
ENST00000531381.1,Nuclear,3.89658601
ENST00000641174.1,Nuclear,3.876097181
ENST00000506090.5,Nuclear,3.507768231
ENST00000420187.1,Nuclear,4.728817182
ENST00000624743.1,Nuclear,4.997368063
ENST00000545526.1,Nuclear,2.895726613
ENST00000525023.1,Nuclear,3.178922591
ENST00000554640.5,Nuclear,3.698045425
ENST00000592689.5,Nuclear,3.37913381
ENST00000421595.1,Nuclear,5.189718651
ENST00000616786.1,Nuclear,3.52239273
ENST00000419459.1,Nuclear,3.811556232
ENST00000439494.1,Nuclear,5.324428425
ENST00000539969.5,Nuclear,3.755538355
ENST00000532553.1,Nuclear,4.812038302
ENST00000520418.1,Nuclear,3.762489261
ENST00000514158.5,Nuclear,3.131571586
ENST00000591365.1,Nuclear,3.548447531
ENST00000633808.1,Nuclear,4.479939446
ENST00000544869.5,Nuclear,3.989980224
ENST00000434081.1,Nuclear,3.061756987
ENST00000561123.2,Nuclear,3.259067012
ENST00000606154.1,Nuclear,3.779995728
ENST00000421255.5,Nuclear,3.472722454
ENST00000601040.1,Nuclear,3.666966218
ENST00000517681.1,Nuclear,4.344089237
ENST00000607703.1,Nuclear,4.100275626
ENST00000628442.1,Nuclear,3.615649749
ENST00000375204.2,Nuclear,2.833673861
ENST00000454245.1,Nuclear,3.177327614
ENST00000530228.1,Nuclear,6.574381405
ENST00000437350.1,Nuclear,3.07485454
ENST00000602973.1,Nuclear,3.470390883
ENST00000609099.1,Nuclear,3.558454088
ENST00000440016.6,Nuclear,3.024632954
ENST00000445415.1,Nuclear,3.657996099
ENST00000573935.1,Nuclear,3.207780995
ENST00000588180.5,Nuclear,4.846707262
ENST00000456809.1,Nuclear,2.918249403
ENST00000641582.1,Nuclear,5.465129668
ENST00000623088.1,Nuclear,3.367149361
ENST00000506309.6,Nuclear,3.619666619
ENST00000641825.1,Nuclear,3.041866042
ENST00000628939.2,Nuclear,4.20910679
ENST00000567865.1,Nuclear,3.611476242
ENST00000608436.1,Nuclear,3.991952811
ENST00000582218.1,Nuclear,3.106360293
ENST00000579431.2,Nuclear,3.253116498
ENST00000623150.1,Nuclear,3.478777504
ENST00000609697.1,Nuclear,3.164808318
ENST00000621006.1,Nuclear,4.132171695
ENST00000624413.1,Nuclear,3.359143854
ENST00000527565.1,Nuclear,3.44295186
ENST00000625221.1,Nuclear,4.012930583
ENST00000627657.2,Nuclear,3.30288942
ENST00000590522.1,Nuclear,3.116587972
ENST00000624650.1,Nuclear,3.323214008
ENST00000412084.1,Nuclear,3.781582639
ENST00000467438.1,Nuclear,2.977117741
ENST00000421322.2,Nuclear,6.726948077
ENST00000563684.1,Nuclear,4.45597401
ENST00000628195.2,Nuclear,5.352372695
ENST00000600002.5,Nuclear,2.933499654
ENST00000565073.1,Nuclear,3.093559407
ENST00000619522.1,Nuclear,3.442890402
ENST00000641919.1,Nuclear,4.425142465
ENST00000458171.1,Nuclear,4.424934611
ENST00000623945.1,Nuclear,3.887392528
ENST00000596350.1,Nuclear,3.543788292
ENST00000437965.1,Nuclear,3.43212185
ENST00000570949.5,Nuclear,4.464763474
ENST00000344620.10,Nuclear,2.909180959
ENST00000620051.4,Nuclear,4.166033851
ENST00000366224.2,Nuclear,3.561332769
ENST00000434792.1,Nuclear,3.511759248
ENST00000609304.5,Nuclear,4.492959712
ENST00000527086.1,Nuclear,3.08478985
ENST00000519323.1,Nuclear,3.429595021
ENST00000443922.1,Nuclear,2.910635823
ENST00000560709.1,Nuclear,2.87881585
ENST00000500632.1,Nuclear,3.167129326
ENST00000624561.1,Nuclear,3.93583918
ENST00000624777.1,Nuclear,3.367444528
ENST00000615941.1,Nuclear,2.820935127
ENST00000431697.1,Nuclear,3.115239349
ENST00000587475.1,Nuclear,3.991353138
ENST00000524085.2,Nuclear,4.318570767
ENST00000634281.1,Nuclear,4.345117639
ENST00000413796.1,Nuclear,3.370990285
ENST00000431143.5,Nuclear,3.467372742
ENST00000424417.2,Nuclear,3.845615911
ENST00000435524.2,Nuclear,3.225743334
ENST00000502647.1,Nuclear,3.224192665
ENST00000606707.1,Nuclear,3.593579617
ENST00000633163.1,Nuclear,3.191752777
ENST00000624531.1,Nuclear,2.811286119
ENST00000625119.1,Nuclear,3.279641399
ENST00000560208.1,Nuclear,3.284811581
ENST00000419628.1,Nuclear,3.148437362
ENST00000573568.1,Nuclear,3.04189033
ENST00000592500.5,Nuclear,3.959943582
ENST00000573346.5,Nuclear,3.467378256
ENST00000475981.5,Nuclear,2.888428901
ENST00000415150.5,Nuclear,3.333415722
ENST00000507388.1,Nuclear,4.130647598
ENST00000449345.1,Nuclear,3.184245962
ENST00000416329.5,Nuclear,4.155868071
ENST00000429768.1,Nuclear,3.260161646
ENST00000623212.1,Nuclear,3.474668366
ENST00000397751.2,Nuclear,3.087325093
ENST00000563632.1,Nuclear,3.406499902
ENST00000574724.2,Nuclear,2.972952625
ENST00000623207.1,Nuclear,3.140835238
ENST00000603012.1,Nuclear,3.844926789
ENST00000562064.1,Nuclear,3.236511003
ENST00000629149.1,Nuclear,7.01822016
ENST00000392620.5,Nuclear,6.1967795
ENST00000548124.1,Nuclear,4.436951261
ENST00000508156.5,Nuclear,4.203073176
ENST00000588291.1,Nuclear,3.604147472
ENST00000500036.2,Nuclear,2.857035603
ENST00000620874.1,Nuclear,3.494004591
ENST00000510551.1,Cytosol,-0.346005713
ENST00000437898.1,Cytosol,-0.147981721
ENST00000412413.1,Cytosol,-1.586620813
ENST00000445389.5,Cytosol,-2.993166168
ENST00000454029.1,Cytosol,-2.643178325
ENST00000628090.1,Cytosol,-0.022477274
ENST00000607333.1,Cytosol,-2.114555048
ENST00000432334.2,Cytosol,-0.313392429
ENST00000623716.1,Cytosol,-0.106874207
ENST00000415809.1,Cytosol,-1.312665607
ENST00000423283.1,Cytosol,-2.306660993
ENST00000434540.1,Cytosol,-2.983660865
ENST00000578800.5,Cytosol,-0.465069733
ENST00000606070.1,Cytosol,-1.851239032
ENST00000450784.5,Cytosol,-4.165244536
ENST00000517996.5,Cytosol,-1.131663566
ENST00000430537.1,Cytosol,-0.581777604
ENST00000433001.1,Cytosol,-2.628076384
ENST00000581398.1,Cytosol,-0.42404473
ENST00000620177.4,Cytosol,-1.082296549
ENST00000413436.5,Cytosol,-1.148968199
ENST00000601701.1,Cytosol,-0.064886325
ENST00000580082.1,Cytosol,-4.397358114
ENST00000435301.2,Cytosol,-0.56776476
ENST00000584714.5,Cytosol,-0.397288353
ENST00000625679.2,Cytosol,-0.806882683
ENST00000494680.6,Cytosol,-2.139367997
ENST00000509369.1,Cytosol,-0.004306446
ENST00000512329.1,Cytosol,-1.778893953
ENST00000581905.1,Cytosol,-3.542101327
ENST00000560818.1,Cytosol,-0.278443839
ENST00000441348.1,Cytosol,-2.863225887
ENST00000621000.1,Cytosol,-0.482596791
ENST00000532454.1,Cytosol,-0.384888898
ENST00000624417.1,Cytosol,-1.427377387
ENST00000454631.1,Cytosol,-1.659115827
ENST00000590055.1,Cytosol,-2.310423421
ENST00000634735.1,Cytosol,-2.19523646
ENST00000566054.1,Cytosol,-1.67234699
ENST00000455309.1,Cytosol,-1.128141919
ENST00000623943.1,Cytosol,-1.916705139
ENST00000593573.5,Cytosol,-0.638812012
ENST00000595201.1,Cytosol,-0.683521776
ENST00000587150.2,Cytosol,-1.160725804
ENST00000428035.1,Cytosol,-1.390037757
ENST00000547607.1,Cytosol,-1.172257047
ENST00000629291.2,Cytosol,-0.792497725
ENST00000510996.1,Cytosol,-0.826408541
ENST00000478824.1,Cytosol,-0.644806153
ENST00000414198.5,Cytosol,-1.792180009
ENST00000400768.2,Cytosol,-1.165559975
ENST00000576433.5,Cytosol,-1.902085899
ENST00000425112.1,Cytosol,-0.999035298
ENST00000598623.1,Cytosol,-4.187022727
ENST00000430097.2,Cytosol,-3.810280538
ENST00000513179.1,Cytosol,-2.987263616
ENST00000438967.1,Cytosol,-0.101185741
ENST00000557524.1,Cytosol,-0.061364026
ENST00000476204.5,Cytosol,-1.75824662
ENST00000566170.1,Cytosol,-0.595461457
ENST00000483481.2,Cytosol,-0.947582434
ENST00000423918.5,Cytosol,-0.180130836
ENST00000609399.1,Cytosol,-0.014106204
ENST00000563103.1,Cytosol,-2.819988866
ENST00000584705.1,Cytosol,-0.625633409
ENST00000613275.1,Cytosol,-1.379865361
ENST00000556316.1,Cytosol,-0.403500886
ENST00000549864.1,Cytosol,-0.945598675
ENST00000518362.1,Cytosol,-5.022544445
ENST00000597549.1,Cytosol,-0.195296417
ENST00000638924.1,Cytosol,-7.879038346
ENST00000508636.1,Cytosol,-0.463734154
ENST00000628762.2,Cytosol,-0.501042171
ENST00000559366.1,Cytosol,-2.0369126
ENST00000432502.1,Cytosol,-1.873819918
ENST00000535914.1,Cytosol,-0.256387576
ENST00000450473.1,Cytosol,-0.515594532
ENST00000550287.1,Cytosol,-0.097630317
ENST00000605537.1,Cytosol,-0.27065176
ENST00000429818.1,Cytosol,-4.714555953
ENST00000439547.5,Cytosol,-0.224180868
ENST00000623122.1,Cytosol,-0.58132554
ENST00000635959.1,Cytosol,-4.278595409
ENST00000529938.1,Cytosol,-2.870838753
ENST00000455414.1,Cytosol,-1.726506429
ENST00000439362.5,Cytosol,-1.154910184
ENST00000480284.1,Cytosol,-2.44659474
ENST00000523313.1,Cytosol,-2.200226855
ENST00000580420.1,Cytosol,-1.39247445
ENST00000458686.5,Cytosol,-0.285712381
ENST00000637700.1,Cytosol,-3.306682209
ENST00000535683.1,Cytosol,-0.84062015
ENST00000608064.1,Cytosol,-0.325992617
ENST00000560255.2,Cytosol,-0.565688819
ENST00000437416.2,Cytosol,-2.023440653
ENST00000586389.1,Cytosol,-0.779116643
ENST00000429588.1,Cytosol,-0.098644903
ENST00000575693.1,Cytosol,-0.216167753
ENST00000434437.5,Cytosol,-0.767382461
ENST00000523197.5,Cytosol,-1.299852046
ENST00000491557.2,Cytosol,-0.093627654
ENST00000572499.1,Cytosol,-0.983836424
ENST00000586822.1,Cytosol,-0.35037709
ENST00000588260.1,Cytosol,-0.076519568
ENST00000422914.1,Cytosol,-1.02962011
ENST00000571138.5,Cytosol,-3.568820706
ENST00000576606.5,Cytosol,-0.240577682
ENST00000499579.1,Cytosol,-0.008276955
ENST00000424415.1,Cytosol,-0.549442927
ENST00000581471.2,Cytosol,-0.813356296
ENST00000448897.1,Cytosol,-0.749841009
ENST00000417327.5,Cytosol,-0.598022762
ENST00000592201.1,Cytosol,-1.276149698
ENST00000581571.5,Cytosol,-2.196019363
ENST00000520590.5,Cytosol,-0.432258276
ENST00000607201.1,Cytosol,-1.335891325
ENST00000624627.3,Cytosol,-3.31542155
ENST00000635660.1,Cytosol,-0.457602092
ENST00000531092.5,Cytosol,-1.072128807
ENST00000429681.1,Cytosol,-0.706379603
ENST00000641309.1,Cytosol,-3.136768738
ENST00000606522.1,Cytosol,-1.067575301
ENST00000565271.1,Cytosol,-0.238431805
ENST00000449289.5,Cytosol,-0.568864213
ENST00000560481.2,Cytosol,-3.827038421
ENST00000514207.1,Cytosol,-2.950090878
ENST00000504107.1,Cytosol,-1.749690749
ENST00000433070.6,Cytosol,-0.458091574
ENST00000638724.1,Cytosol,-1.51725068
ENST00000512942.7,Cytosol,-2.631384395
ENST00000479781.5,Cytosol,-0.650866787
ENST00000556528.1,Cytosol,-0.903877557
ENST00000432604.5,Cytosol,-0.646141251
ENST00000490950.5,Cytosol,-1.452096632
ENST00000515419.5,Cytosol,-2.145079049
ENST00000367073.5,Cytosol,-0.728434852
ENST00000594362.1,Cytosol,-1.367232065
ENST00000547794.2,Cytosol,-3.759921422
ENST00000419680.6,Cytosol,-0.189461812
ENST00000626558.2,Cytosol,-1.713714871
ENST00000439943.5,Cytosol,-2.232620545
ENST00000436105.1,Cytosol,-0.022376529
ENST00000424524.1,Cytosol,-2.482374037
ENST00000554857.5,Cytosol,-2.015602588
ENST00000521596.1,Cytosol,-0.660009427
ENST00000429134.5,Cytosol,-2.416981947
ENST00000559012.1,Cytosol,-0.562853439
ENST00000549860.1,Cytosol,-0.131705751
ENST00000340779.3,Cytosol,-0.78222462
ENST00000553559.1,Cytosol,-4.257674055
ENST00000607700.1,Cytosol,-1.916030032
ENST00000545572.1,Cytosol,-1.084284755
ENST00000421463.5,Cytosol,-4.808831281
ENST00000413987.1,Cytosol,-0.618128835
